user_id,avg_view_time,total_view_time,daily_videos,like_rate,relay_rate,total_actions,activity_level
85563,1097.9166206515738,1988327.0,57.83870967741935,0.4842628382109332,0.24572059635560464,1811,中等活跃
85564,1151.0044994375703,2046486.0,56.87096774193548,0.4752530933633296,0.23678290213723285,1778,高活跃
85565,936.7948235294118,1990689.0,68.12903225806451,0.49223529411764705,0.2625882352941176,2125,中等活跃
85566,1129.6205915813425,1985873.0,56.225806451612904,0.4789533560864619,0.2508532423208191,1758,中等活跃
85567,1052.366718027735,2048958.0,62.25806451612903,0.5125834617360041,0.241397021058038,1947,高活跃
85568,997.0746343923348,1977199.0,63.58064516129032,0.5123550176500252,0.2521432173474534,1983,中等活跃
85569,906.5021116846551,1931756.0,68.19354838709677,0.5039887376818395,0.2332238385734397,2131,中等活跃
85570,1017.9158926728586,1972721.0,62.0,0.4840041279669763,0.25593395252837975,1938,中等活跃
85571,1104.132855567806,2002897.0,58.03225806451613,0.4961411245865491,0.24090407938257993,1814,中等活跃
85572,993.0947103274559,1971293.0,63.645161290322584,0.4982367758186398,0.2403022670025189,1985,中等活跃
85573,883.2691964285714,1978523.0,71.87096774193549,0.49464285714285716,0.25044642857142857,2240,中等活跃
85574,925.147917663954,1932634.0,66.87096774193549,0.511249401627573,0.24030636668262326,2089,中等活跃
85575,874.9468864468864,1910884.0,69.80645161290323,0.5091575091575091,0.25137362637362637,2184,低活跃
85576,1007.6344863190501,1951788.0,61.806451612903224,0.5100671140939598,0.25245224574083636,1937,中等活跃
85577,915.9440037330845,1962868.0,68.41935483870968,0.5030331311245917,0.23705086327578162,2143,中等活跃
85578,1062.9936507936509,2009058.0,60.483870967741936,0.4973544973544973,0.2529100529100529,1890,中等活跃
85579,1141.7849522740034,2033519.0,56.903225806451616,0.4918585064570466,0.261650758001123,1781,高活跃
85580,908.90587138863,1950512.0,68.6774193548387,0.48136067101584346,0.23951537744641194,2146,中等活跃
85581,898.3146274149034,1952936.0,69.48387096774194,0.48206071757129715,0.24379024839006438,2174,中等活跃
85582,1015.4782830863567,1987291.0,62.483870967741936,0.5114971895758814,0.24220746039856925,1957,中等活跃
85583,892.0338294993234,1977639.0,70.80645161290323,0.5015787099684258,0.2453766350924673,2217,中等活跃
85584,909.8758749416705,1949864.0,68.54838709677419,0.4974335044330378,0.24591693887074195,2143,中等活跃
85585,1098.5832408435072,1979647.0,57.74193548387097,0.48612652608213097,0.2513873473917869,1802,中等活跃
85586,1035.5933191940615,1953129.0,60.354838709677416,0.4909862142099682,0.2513255567338282,1886,中等活跃
85587,1004.7170095333668,2002401.0,63.83870967741935,0.4721525338685399,0.23482187656798795,1993,中等活跃
85588,854.5528740675735,1947526.0,72.7741935483871,0.4936375603334796,0.2479157525230364,2279,中等活跃
85589,1008.3611253196931,1971346.0,62.67741935483871,0.509462915601023,0.26342710997442453,1955,中等活跃
85590,893.1241473396999,1963980.0,70.12903225806451,0.5152341973624375,0.24738517507958163,2199,中等活跃
85591,902.5009225092251,1956622.0,69.25806451612904,0.511070110701107,0.24077490774907748,2168,中等活跃
85592,863.4720295885345,1867690.0,69.16129032258064,0.5016181229773463,0.241793804900601,2163,低活跃
85593,1060.6976495726497,1985626.0,59.645161290322584,0.500534188034188,0.2590811965811966,1872,中等活跃
85594,1031.1038363171356,2015808.0,62.54838709677419,0.48439897698209716,0.23324808184143223,1955,中等活跃
85595,871.680269058296,1943847.0,71.03225806451613,0.5089686098654709,0.2609865470852018,2230,中等活跃
85596,962.6204556471158,1985886.0,65.90322580645162,0.49394086282113425,0.2573921473582162,2063,中等活跃
85597,1080.8014744602422,2052442.0,60.83870967741935,0.5086887835703001,0.24486571879936808,1899,高活跃
85598,1131.023569023569,2015484.0,57.193548387096776,0.49214365881032546,0.2558922558922559,1782,中等活跃
85599,917.8433908045977,1916457.0,66.83870967741936,0.5052681992337165,0.23994252873563218,2088,低活跃
85600,1010.0631313131313,1999925.0,63.096774193548384,0.5060606060606061,0.2409090909090909,1980,中等活跃
85601,1076.2730748225013,1970656.0,58.645161290322584,0.4991807755324959,0.2452211906062261,1831,中等活跃
85602,990.5744255744256,1983130.0,64.06451612903226,0.5014985014985015,0.24125874125874125,2002,中等活跃
85603,1028.6444444444444,2036716.0,63.354838709677416,0.5181818181818182,0.25707070707070706,1980,高活跃
85604,993.4244532803181,1998770.0,64.25806451612904,0.5089463220675944,0.26093439363817095,2012,中等活跃
85605,1123.3539325842696,1999570.0,56.806451612903224,0.4960674157303371,0.24831460674157305,1780,中等活跃
85606,946.8135838150289,1965585.0,66.48387096774194,0.5009633911368016,0.2432562620423892,2076,中等活跃
85607,978.8022088353414,1949774.0,63.806451612903224,0.5150602409638554,0.24096385542168675,1992,中等活跃
85608,945.8728854519092,1957011.0,65.90322580645162,0.5152247462542291,0.23682938617689706,2069,中等活跃
85609,1082.1435457953937,2020362.0,59.935483870967744,0.5061596143545796,0.24424209962506696,1867,中等活跃
85610,871.2515923566879,1915011.0,70.3225806451613,0.4822565969062784,0.24385805277525022,2198,低活跃
85611,913.9087870105062,1913725.0,66.74193548387096,0.5023877745940784,0.25501432664756446,2094,低活跃
85612,892.9852193995381,1933313.0,69.25806451612904,0.5030023094688222,0.25912240184757507,2165,中等活跃
85613,924.0264357338195,2027314.0,70.45161290322581,0.4831358249772106,0.25843208751139474,2194,中等活跃
85614,1035.3033942558748,1982606.0,61.38709677419355,0.49973890339425586,0.2360313315926893,1915,中等活跃
85615,1077.2162162162163,2032707.0,60.354838709677416,0.5029146793852676,0.25119236883942764,1887,高活跃
85616,930.081081081081,1961541.0,67.48387096774194,0.514461830251304,0.2555713608345187,2109,中等活跃
85617,999.0267271810388,1981070.0,63.41935483870968,0.48714069591527986,0.22743318204740293,1983,中等活跃
85618,914.0833719314497,1973506.0,69.03225806451613,0.5094951366373321,0.23251505326540065,2159,中等活跃
85619,1005.7814833250374,2020615.0,64.16129032258064,0.5116973618715779,0.24788451966152314,2009,中等活跃
85620,957.6760837798344,1966109.0,65.6774193548387,0.5187530443253775,0.24403312226010715,2053,中等活跃
85621,1062.1718494271686,1946961.0,58.45161290322581,0.5095471903982542,0.24713584288052373,1833,中等活跃
85622,906.0098545283904,1930707.0,68.2258064516129,0.4767714687939934,0.22993899577663068,2131,中等活跃
85623,950.0581451225372,1977071.0,66.61290322580645,0.5007208073041807,0.2522825564632388,2081,中等活跃
85624,975.2838645418327,1958370.0,64.25806451612904,0.499003984063745,0.2410358565737052,2008,中等活跃
85625,932.1862559241706,1966913.0,67.35483870967742,0.5113744075829384,0.23649289099526066,2110,中等活跃
85626,1116.3578947368421,2015026.0,57.83870967741935,0.5085872576177285,0.23545706371191136,1805,中等活跃
85627,1044.8167202572347,1949628.0,59.87096774193548,0.5107181136120043,0.2341907824222937,1866,中等活跃
85628,865.1754545454545,1903386.0,70.29032258064517,0.48863636363636365,0.25727272727272726,2200,低活跃
85629,976.1339017051154,1946411.0,63.806451612903224,0.5105315947843531,0.2522567703109328,1994,中等活跃
85630,1178.5593419506463,2005908.0,54.483870967741936,0.5170387779083431,0.24853113983548766,1702,中等活跃
85631,951.9498795180723,1975296.0,66.19354838709677,0.49012048192771085,0.24963855421686748,2075,中等活跃
85632,1141.6384571099597,1983026.0,55.61290322580645,0.5100748416810593,0.24409902130109384,1737,中等活跃
85633,1001.6160443995964,1985203.0,63.41935483870968,0.4863773965691221,0.248234106962664,1982,中等活跃
85634,1083.0627993613625,2035075.0,60.29032258064516,0.5146354443853113,0.24161788185204897,1879,高活跃
85635,948.1805019305019,1964630.0,66.29032258064517,0.5173745173745173,0.2562741312741313,2072,中等活跃
85636,1054.6621970087674,2044990.0,62.0,0.5085095410005157,0.26044352759154205,1939,高活跃
85637,978.0078201368524,2001004.0,65.25806451612904,0.509286412512219,0.25024437927663734,2046,中等活跃
85638,975.3446700507615,1921429.0,63.03225806451613,0.5025380710659898,0.25736040609137056,1970,低活跃
85639,972.5138203356368,1970313.0,64.70967741935483,0.4970384995064166,0.26159921026653504,2026,中等活跃
85640,946.6193485658727,1947196.0,65.54838709677419,0.49538162372386974,0.25230918813806513,2057,中等活跃
85641,915.6979990693346,1967835.0,68.64516129032258,0.4993020009306654,0.23173569101907865,2149,中等活跃
85642,936.7840800762631,1965373.0,66.93548387096774,0.4885605338417541,0.24785510009532888,2098,中等活跃
85643,1011.5067708333333,1942093.0,61.483870967741936,0.4921875,0.24375,1920,中等活跃
85644,1121.450279329609,2007396.0,57.29032258064516,0.5156424581005586,0.24916201117318434,1790,中等活跃
85645,957.3351458230351,1936689.0,64.80645161290323,0.4839347503707365,0.23232822540781017,2023,中等活跃
85646,1122.7603121516165,2014232.0,57.45161290322581,0.479933110367893,0.26031215161649945,1794,中等活跃
85647,994.1653306613226,1984354.0,63.70967741935484,0.49899799599198397,0.250501002004008,1996,中等活跃
85648,1056.4664198836595,1997778.0,60.645161290322584,0.5013220518244316,0.25118984664198835,1891,中等活跃
85649,927.846004842615,1916002.0,66.0,0.5230024213075061,0.2566585956416465,2065,低活跃
85650,958.9569007263923,1980246.0,65.96774193548387,0.5026634382566586,0.2619854721549637,2065,中等活跃
85651,1052.8220826792256,2011943.0,61.16129032258065,0.48822605965463106,0.261119832548404,1911,中等活跃
85652,1022.78517397882,2028183.0,63.41935483870968,0.49016641452344933,0.25012607160867373,1983,中等活跃
85653,1163.6668591224018,2015471.0,55.58064516129032,0.4884526558891455,0.2603926096997691,1732,中等活跃
85654,1058.1795418220565,1986203.0,60.096774193548384,0.5039957378795951,0.23175279701651572,1877,中等活跃
85655,1031.7763429752067,1997519.0,62.0,0.49328512396694213,0.27169421487603307,1936,中等活跃
85656,931.3725583611243,1954951.0,67.03225806451613,0.5054787994282992,0.24487851357789422,2099,中等活跃
85657,1052.0174234424499,1992521.0,60.645161290322584,0.5063357972544879,0.27455121436114044,1894,中等活跃
85658,1017.9158492514197,1971703.0,61.806451612903224,0.4785751161590088,0.25400103252452244,1937,中等活跃
85659,1000.22375127421,1962439.0,62.83870967741935,0.49031600407747195,0.24311926605504589,1962,中等活跃
85660,939.4367653972731,1998182.0,67.93548387096774,0.4833098260460743,0.24870709920075224,2127,中等活跃
85661,1117.3891625615763,2041470.0,58.516129032258064,0.49808429118773945,0.2556102900930487,1827,高活跃
85662,984.2372448979592,1929105.0,62.67741935483871,0.49081632653061225,0.24642857142857144,1960,低活跃
85663,1008.4350715746422,1972499.0,62.54838709677419,0.5107361963190185,0.2561349693251534,1956,中等活跃
85664,1005.5147507629705,1976842.0,62.83870967741935,0.4969481180061038,0.25127161749745675,1966,中等活跃
85665,953.7339585389931,1932265.0,64.87096774193549,0.506416584402764,0.26702862783810466,2026,中等活跃
85666,928.0052606408417,1940459.0,66.80645161290323,0.48206599713055953,0.2515542802486848,2091,中等活跃
85667,1086.3494105037514,2027128.0,59.58064516129032,0.5010718113612004,0.2433011789924973,1866,中等活跃
85668,1014.2535714285714,1987937.0,62.774193548387096,0.4954081632653061,0.25,1960,中等活跃
85669,1068.5056603773585,1982078.0,59.45161290322581,0.5008086253369273,0.2339622641509434,1855,中等活跃
85670,1109.8504622077216,2041015.0,58.903225806451616,0.4910277324632953,0.233278955954323,1839,高活跃
85671,1041.8703800104113,2001433.0,61.516129032258064,0.4851639770952629,0.24726704841228528,1921,中等活跃
85672,1146.9878520154612,2077195.0,58.03225806451613,0.5157371617890668,0.2578685808945334,1811,高活跃
85673,1026.1083718541345,1997833.0,62.225806451612904,0.5079609655880842,0.25680534155110424,1947,中等活跃
85674,1015.319298245614,2025562.0,63.806451612903224,0.5112781954887218,0.23609022556390977,1995,中等活跃
85675,992.9001019367992,1948070.0,62.58064516129032,0.5,0.2528032619775739,1962,中等活跃
85676,1173.8060814687321,2045944.0,55.806451612903224,0.5048766494549627,0.2518646012621916,1743,高活跃
85677,988.7336683417085,1967580.0,63.61290322580645,0.5025125628140703,0.24522613065326634,1990,中等活跃
85678,1083.3748014822656,2046495.0,60.54838709677419,0.49867654843832715,0.24986765484383272,1889,高活跃
85679,995.2545638945234,1962642.0,63.12903225806452,0.4832657200811359,0.24087221095334685,1972,中等活跃
85680,1110.1305525460455,2049301.0,58.935483870967744,0.4989165763813651,0.24972914409534128,1846,高活跃
85681,1007.6936799184506,1977095.0,62.806451612903224,0.48827726809378186,0.2619775739041794,1962,中等活跃
85682,1053.4949333333334,1975303.0,59.806451612903224,0.5189333333333334,0.2554666666666667,1875,中等活跃
85683,990.8003041054233,1954849.0,63.45161290322581,0.5053218449062341,0.2524075012671059,1973,中等活跃
85684,885.4260192395785,1932885.0,69.90322580645162,0.4800732936326157,0.2514887769125057,2183,中等活跃
85685,976.9760975609756,2002801.0,65.58064516129032,0.4951219512195122,0.2526829268292683,2050,中等活跃
85686,955.6982305117169,1998365.0,66.96774193548387,0.493065518890483,0.25107604017216645,2091,中等活跃
85687,957.0347658136166,1982019.0,66.25806451612904,0.4987928536938677,0.2520521487204249,2071,中等活跃
85688,929.2691218130311,1968192.0,67.83870967741936,0.5089707271010387,0.2525967894239849,2118,中等活跃
85689,1198.1549881235155,2017693.0,53.903225806451616,0.5095011876484561,0.23871733966745842,1684,中等活跃
85690,1004.6379310344828,1981146.0,63.225806451612904,0.49797160243407707,0.23073022312373226,1972,中等活跃
85691,1008.1811145510836,1953855.0,62.03225806451613,0.500515995872033,0.24097007223942207,1938,中等活跃
85692,1097.961496149615,1996094.0,58.25806451612903,0.5044004400440044,0.2480748074807481,1818,中等活跃
85693,977.2089402310397,1945623.0,63.83870967741935,0.48920140632847814,0.2345554997488699,1991,中等活跃
85694,933.2928015564203,1918850.0,65.87096774193549,0.52431906614786,0.2441634241245136,2056,低活跃
85695,1066.3982869379015,1992032.0,59.67741935483871,0.49464668094218417,0.27944325481798715,1868,中等活跃
85696,879.2976080956762,1911593.0,69.51612903225806,0.4862005519779209,0.2644894204231831,2174,低活跃
85697,961.533267619517,1950951.0,64.74193548387096,0.5130606209955643,0.2523410547067521,2029,中等活跃
85698,1146.5523321956769,2015639.0,56.29032258064516,0.48179749715585896,0.2434584755403868,1758,中等活跃
85699,1071.9272437599575,2018439.0,60.29032258064516,0.501327668613914,0.24853956452469464,1883,中等活跃
85700,939.4114785992218,1931430.0,65.6774193548387,0.4995136186770428,0.23394941634241245,2056,中等活跃
85701,1147.694603903559,1999284.0,55.774193548387096,0.5005740528128588,0.256601607347876,1742,中等活跃
85702,988.6132653061225,1937682.0,62.70967741935484,0.5224489795918368,0.2540816326530612,1960,中等活跃
85703,985.7568238213399,1986300.0,64.35483870967742,0.4823821339950372,0.2456575682382134,2015,中等活跃
85704,978.6590114827758,1960254.0,64.06451612903226,0.49076385421867197,0.2531203195207189,2003,中等活跃
85705,1042.341968911917,2011720.0,61.74193548387097,0.5243523316062176,0.23989637305699482,1930,中等活跃
85706,860.5227272727273,1931013.0,71.7741935483871,0.4946524064171123,0.2415329768270945,2244,中等活跃
85707,919.437354448067,1974032.0,68.87096774193549,0.4871914299021891,0.26548672566371684,2147,中等活跃
85708,1059.3456464379947,2007460.0,60.54838709677419,0.5055408970976253,0.23377308707124012,1895,中等活跃
85709,996.7569306930693,2013449.0,64.45161290322581,0.5034653465346535,0.25742574257425743,2020,中等活跃
85710,992.6080325368581,1952460.0,62.83870967741935,0.5099135739705135,0.2602948652770717,1967,中等活跃
85711,918.0563770794824,1986674.0,69.25806451612904,0.47689463955637706,0.2541589648798521,2164,中等活跃
85712,968.054501216545,1989352.0,65.48387096774194,0.4968369829683698,0.23698296836982968,2055,中等活跃
85713,986.4160475482912,1991574.0,64.51612903225806,0.5032194155522536,0.24764735017335315,2019,中等活跃
85714,897.8638239339753,1958241.0,69.64516129032258,0.4988537368179734,0.25080238422741863,2181,中等活跃
85715,1009.2583756345177,1988239.0,63.0,0.4954314720812183,0.24619289340101522,1970,中等活跃
85716,1050.5980655561525,1955163.0,59.45161290322581,0.4954325631380978,0.25416442772702846,1861,中等活跃
85717,960.8855036855036,1955402.0,64.93548387096774,0.5036855036855037,0.23931203931203932,2035,中等活跃
85718,932.0794481446242,1959231.0,67.0,0.483349191246432,0.23549000951474786,2102,中等活跃
85719,1113.5356359649122,2031089.0,58.54838709677419,0.4967105263157895,0.23848684210526316,1824,高活跃
85720,1024.5941269008915,1953901.0,61.096774193548384,0.5180912427897221,0.24803356056633455,1907,中等活跃
85721,951.7861545756283,2007317.0,67.38709677419355,0.49407302038880985,0.2532005689900427,2109,中等活跃
85722,879.3743169398907,1931106.0,69.87096774193549,0.5009107468123861,0.24817850637522768,2196,中等活跃
85723,1009.5607052896726,2003978.0,63.41935483870968,0.4795969773299748,0.22972292191435767,1985,中等活跃
85724,991.0468441814596,2009843.0,64.96774193548387,0.5019723865877712,0.252465483234714,2028,中等活跃
85725,1073.7935904399783,1976854.0,58.83870967741935,0.4823465507876154,0.24932102118413904,1841,中等活跃
85726,1018.0266803488969,1984134.0,62.225806451612904,0.513083632632119,0.2662904053360698,1949,中等活跃
85727,969.6085427135679,1929521.0,63.516129032258064,0.5110552763819095,0.25879396984924624,1990,中等活跃
85728,1058.865466101695,1999138.0,60.225806451612904,0.4968220338983051,0.2563559322033898,1888,中等活跃
85729,1093.135002721829,2008089.0,58.70967741935484,0.48285247686445293,0.2520413718018508,1837,中等活跃
85730,1083.055768179333,1980909.0,58.74193548387097,0.49480590486604703,0.23892837616183707,1829,中等活跃
85731,1063.1601479915435,2011499.0,60.483870967741936,0.5158562367864693,0.2536997885835095,1892,中等活跃
85732,961.06611165524,1962497.0,65.29032258064517,0.49461312438785504,0.25220372184133205,2042,中等活跃
85733,1089.6436781609195,1990779.0,58.193548387096776,0.5084838533114395,0.23700054734537493,1827,中等活跃
85734,979.3470705064548,1972405.0,64.54838709677419,0.4990069513406157,0.2522343594836147,2014,中等活跃
85735,865.6517939282429,1881927.0,69.3225806451613,0.48482060717571296,0.24195032198712052,2174,低活跃
85736,885.8443418013857,1917853.0,69.16129032258064,0.4896073903002309,0.2517321016166282,2165,低活跃
85737,946.1751789976133,1982237.0,66.90322580645162,0.5031026252983294,0.25632458233890215,2095,中等活跃
85738,961.8848272408613,1920884.0,64.03225806451613,0.5012518778167251,0.24636955433149724,1997,低活跃
85739,1034.8877392653906,2000438.0,61.935483870967744,0.4826694257630626,0.23848939472322814,1933,中等活跃
85740,1054.8740239458616,2026413.0,61.096774193548384,0.4971369078604893,0.24362311296199896,1921,中等活跃
85741,1106.567360350493,2020592.0,58.483870967741936,0.5087623220153341,0.2267250821467689,1826,中等活跃
85742,983.8754921259842,1999235.0,64.7741935483871,0.514763779527559,0.2485236220472441,2032,中等活跃
85743,1270.5213936430318,2078573.0,52.41935483870968,0.5024449877750611,0.25,1636,高活跃
85744,1178.834425253127,1979263.0,53.83870967741935,0.5020845741512805,0.24776652769505658,1679,中等活跃
85745,929.6578699340245,1972734.0,67.96774193548387,0.49622997172478794,0.2412818096135721,2122,中等活跃
85746,967.715,1935430.0,64.0,0.505,0.2395,2000,中等活跃
85747,985.6978271854472,1950696.0,63.225806451612904,0.4770085901970692,0.24204143506821627,1979,中等活跃
85748,886.7851015801355,1964229.0,70.90322580645162,0.49571106094808126,0.2600451467268623,2215,中等活跃
85749,947.339209147213,1988465.0,67.12903225806451,0.4973797046212482,0.25869461648404,2099,中等活跃
85750,1048.3324579831933,1996025.0,60.96774193548387,0.509453781512605,0.25682773109243695,1904,中等活跃
85751,934.0840687412913,2011083.0,68.90322580645162,0.4997677659080353,0.24941941477008825,2153,中等活跃
85752,964.9410043881034,1979094.0,65.80645161290323,0.4909800097513408,0.2671867381764993,2051,中等活跃
85753,1062.7410951621478,1999016.0,60.225806451612904,0.507177033492823,0.24242424242424243,1881,中等活跃
85754,1055.316369359916,2011433.0,61.12903225806452,0.4879328436516264,0.2565582371458552,1906,中等活跃
85755,1051.2117400419288,2005712.0,61.03225806451613,0.519916142557652,0.25052410901467503,1908,中等活跃
85756,932.9917395529641,1920097.0,65.80645161290323,0.5140913508260447,0.25072886297376096,2058,低活跃
85757,1037.595822454308,1986996.0,61.29032258064516,0.48772845953002614,0.2584856396866841,1915,中等活跃
85758,1099.4186301369864,2006439.0,58.54838709677419,0.5150684931506849,0.2482191780821918,1825,中等活跃
85759,1043.3657648283038,2005349.0,61.61290322580645,0.5104058272632674,0.24193548387096775,1922,中等活跃
85760,1059.1594508975713,2006048.0,60.74193548387097,0.49947201689545934,0.24868004223864837,1894,中等活跃
85761,968.3530562347188,1980282.0,65.35483870967742,0.5114914425427873,0.24889975550122248,2045,中等活跃
85762,993.8496993987976,1983724.0,63.806451612903224,0.4939879759519038,0.2409819639278557,1996,中等活跃
85763,1024.7319899244333,2034093.0,63.45161290322581,0.507808564231738,0.2473551637279597,1985,高活跃
85764,1094.421308815576,2023585.0,59.29032258064516,0.4959437533802055,0.24607896160086534,1849,中等活跃
85765,1040.4302998421883,1977858.0,60.83870967741935,0.5007890583903208,0.25828511309836927,1901,中等活跃
85766,1102.5391351943076,2014339.0,58.61290322580645,0.5002736726874658,0.24028461959496442,1827,中等活跃
85767,1071.0610079575597,2018950.0,60.41935483870968,0.5076923076923077,0.25039787798408486,1885,中等活跃
